,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
intercept,0.09292384655586608,0.09276418281309189,0.679909683894049,-1.336314000907186,-0.3570095470398745,0.13192758210007094,0.5638219258480872,1.3001443081913902,53.72071786456628,1.0702290175973261
umi_slope_before,-0.057765103777561395,0.04527861843360241,0.9732272236114416,-1.8843418616226488,-0.691385688980936,-0.12662087129758287,0.5700968870745143,1.9741722376003883,462.00020001737266,1.017404890602141
umi_slope_after,-0.9409251139752466,0.0003631958598604358,0.006800451415417883,-0.9537839875784552,-0.9457231191486337,-0.9409703752207155,-0.9366135073344333,-0.9269785201255751,350.58530297237974,1.0287918917186705
cell_slope_before,-0.09535926704085745,0.10315284272706769,0.9767078055607659,-1.8784638978592705,-0.7919143203668754,-0.13630521171344526,0.5688565403589821,1.8764092229589482,89.65343112717882,1.0497738634406482
cell_slope_after,-0.06596623998235142,0.0008218322622950807,0.0069687292445242055,-0.07918848830122135,-0.07076926742104424,-0.06633824445642336,-0.061326673763026696,-0.05184805027611966,71.9019734154209,1.047379342590112
bp,-0.0983296816389382,0.09808840747287632,0.7225145854002768,-1.3786943522848272,-0.5991397063268747,-0.1390116605069007,0.3778429473122251,1.4215106781020708,54.25726151210196,1.0694421514436983
before_variance,0.034140193353288904,0.033792224746041453,0.966766618159871,-1.9011238690568302,-0.583761822356077,0.036352566988089544,0.6427724903014934,1.9738036077363765,818.4831107951555,1.0120438953675668
after_variance,0.33302227603779244,0.00043268606187667143,0.005149113660463069,0.321719926212675,0.3298907392282471,0.3329506908747236,0.3362485763579991,0.3433897648115607,141.6182247298794,1.0622971694433656
conditional_mean[1],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[2],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[3],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[4],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[5],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[6],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[7],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[8],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[9],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[10],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[11],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[12],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[13],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[14],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
conditional_mean[15],1.8485241141935198,0.002052216019335555,0.018005306293437027,1.811862311213042,1.8365662216490883,1.8489530749590322,1.8611716592804308,1.8821768727580865,76.97591866809118,1.041187835124762
