,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
intercept,0.020919002185820042,0.023395199437225695,0.5427263081790961,-1.1038812254491326,-0.3102991459924148,0.04316002185101933,0.35705768393584547,1.0657572917795792,538.1560719218922,1.0196556457336763
umi_slope_before,0.0993958163434793,0.0776579386047578,0.9681960038043717,-1.8101170930544255,-0.5358024378885697,0.10941617590608797,0.7168377689198971,2.0343862241236352,155.4371608866137,1.0463187171561792
umi_slope_after,-0.7543415068590108,0.0021892775340540504,0.011936446778079994,-0.7816193259101704,-0.7616059410927394,-0.7538892456090477,-0.7461633939068661,-0.7328330917308733,29.726822575058026,1.158205207304296
cell_slope_before,0.00734602832883732,0.07491664174635065,0.9569245624406068,-1.8917269803974361,-0.6534430782411027,0.03322764043885387,0.6510042783633365,1.8148407297784432,163.15440434505166,1.0318600190058782
cell_slope_after,-0.49081546161626,0.0019507602291331954,0.010954358506867828,-0.5127187871277352,-0.49815824817266635,-0.49097196487549677,-0.48283185930147704,-0.4704096979427135,31.533059803995574,1.1079122209671461
bp,-0.026884863880091186,0.030433195547346373,0.7201435560694032,-1.4174537729826504,-0.47129313103740034,-0.05696896825583886,0.41235117708240765,1.461452613272849,559.9420007213328,1.0189959379566222
before_variance,0.032934201976783414,0.05503413102033292,0.9369116113662718,-1.8432917502092396,-0.5679489760958718,0.07654067887295196,0.6411704625935091,1.8522830181028163,289.82311221532194,1.0269600601512217
after_variance,0.43777927861597427,0.0006280927235924316,0.007500130289101668,0.42322206167580934,0.43288312004519947,0.4376043908470559,0.4429308706929991,0.4527233137186179,142.59033565869052,1.0533828672356067
conditional_mean[1],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[2],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[3],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[4],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[5],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[6],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[7],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[8],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[9],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[10],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[11],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[12],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[13],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[14],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[15],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[16],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[17],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[18],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[19],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[20],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[21],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[22],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[23],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[24],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[25],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[26],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[27],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[28],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[29],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[30],2.023640965580747,0.0038819540899941323,0.02725561941345946,1.9711236190126966,2.004612228034829,2.0236458493987755,2.0425736295294907,2.0763280321264332,49.29595934390583,1.0980718690359974
conditional_mean[31],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[32],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[33],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[34],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[35],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[36],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[37],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[38],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[39],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[40],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[41],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[42],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[43],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[44],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[45],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[46],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[47],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[48],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[49],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[50],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[51],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[52],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[53],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[54],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[55],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[56],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[57],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[58],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[59],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[60],1.6368467444250445,0.0031515548141281503,0.023351759566539926,1.591334392932954,1.6207533352146268,1.637046195003077,1.6528877597912484,1.6819814401467807,54.902167531994735,1.0838156669711803
conditional_mean[61],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[62],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[63],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[64],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[65],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[66],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[67],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[68],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[69],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[70],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[71],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[72],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
conditional_mean[73],1.2697638361145915,0.0027269866881368845,0.020666395262468225,1.2293075700833742,1.2558103457562042,1.2699052770990016,1.2837796722168906,1.3104396934421683,57.43325454056723,1.0718966504709342
