,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
intercept,-0.08407281498138598,0.0896466315763503,0.6804379892276866,-1.3307906301297256,-0.6001430552261755,-0.050410400206251704,0.41484022793823894,1.178523289668552,57.611496088962035,1.1367979166324438
umi_slope_before,-0.035357531562769336,0.08163600410636605,0.9707414850429913,-1.8370450878448348,-0.7137719223620772,-0.08908884023869702,0.6489269172017798,1.8718080627892366,141.3981416955549,1.0575761782699673
umi_slope_after,-0.927154087478018,0.0005715269314088317,0.007398549566851577,-0.94186396221052,-0.9316903429283943,-0.9275747505527214,-0.9227157504493035,-0.9118279989027678,167.5790698361434,1.0321900504255732
cell_slope_before,-0.3168320582619468,0.27822647118049615,1.0669092048878714,-2.358744393272783,-1.0585050629354122,-0.31867228740048953,0.40090179959758976,1.8229802948705727,14.704762994668023,1.2440075973070548
cell_slope_after,-0.06563158246556502,0.001308296789591614,0.008393274074538824,-0.0812548693990659,-0.07114898052838975,-0.06608589676937539,-0.06054506348166026,-0.04759533426430577,41.157620491026805,1.101938111560393
bp,0.09069182222456658,0.09674049355516522,0.7338933385876337,-1.2663486970877313,-0.4480204817854684,0.05309929419313973,0.6472692757252063,1.440538759072569,57.550525542214885,1.1368426550941324
before_variance,-0.15491545364923853,0.10387938450514463,1.056700117580114,-2.061409469236403,-0.8971397624053695,-0.24010844122164385,0.5432172570655871,2.0163333455477517,103.47722560148517,1.0969031718695328
after_variance,0.3685826771197538,0.0009401910655487631,0.0055571289284847,0.35846204776635743,0.3646054681751122,0.36832097770620387,0.37223992258703004,0.38029934598096904,34.935640173821234,1.1016274969335802
conditional_mean[1],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[2],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[3],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[4],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[5],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[6],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[7],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[8],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[9],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[10],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[11],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[12],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[13],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
conditional_mean[14],1.7644059148943287,0.000890504289685048,0.018994169903800876,1.7259893723012536,1.7520631623641787,1.7650210012067213,1.7767410844453133,1.8017406367891105,454.9551706352623,1.0179146515913962
